,plant_id,plant,op,op_id,plant_state,region,rpm,fuel_type,fuel_usage,net_gen
9874,58111,Bishop Hill II Wind Farm,"Bishop Hill Energy II, LLC",59870,IL,ENC,WT,WND,698054.259,271499.0
9875,58112,Foundation Cemex Madison,"Foundation CA Fund V Manager, LLC",57484,CA,PACC,WT,WND,4571.616,1778.0
9876,58113,Foundation RRM,"Foundation CA Fund V Manager, LLC",57484,CA,PACC,WT,WND,23803.232,9258.0
9877,58114,Foundation NWNA,"Foundation CA Fund V Manager, LLC",57484,CA,PACC,WT,WND,50313.562,19569.0
9878,58116,Cellu Tissue,"Dunn Paper East Hartford, LLC",60642,CT,NEW,IC,NG,43438.994,13771.0
9879,58117,TNSG South Plant,TDX North Slope Generating Inc.,57494,AK,PACN,IC,NG,203.391,-533.0
9880,58118,La Joya Del Sol,CleanCapital,62060,CA,PACC,PV,SUN,3731.088,1451.0
9881,58119,Depot Park Solar System,Depot Park Solar Farm,62034,CA,PACC,PV,SUN,8548.883,3325.0
9882,58121,Echo Wind Park,DTE Electric Company,5109,MI,ENC,WT,WND,1008513.822,392248.0
9883,58122,Delano Energy Center,"Wellhead Services, Inc",20323,CA,PACC,GT,NG,21652.384,6186.0
9884,58123,Wakefern Food Corp,NJR Clean Energy Ventures Corporation,56990,NJ,MAT,PV,SUN,7191.085,2797.0
9885,58124,Rothschild Biomass Cogen Facility,Wisconsin Electric Power Co,20847,WI,ENC,ST,NG,13608.169,4981.366
9886,58124,Rothschild Biomass Cogen Facility,Wisconsin Electric Power Co,20847,WI,ENC,ST,WDS,177212.163,63343.634
9887,58125,Quay County,Southwestern Public Service Co,17718,NM,MTN,GT,DFO,1240.863,246.0
9888,58126,Limon Wind I,Limon,57503,CO,MTN,WT,WND,1828389.812,711128.0
9889,58127,Limon Wind II,Limon,57503,CO,MTN,WT,WND,1571653.986,611274.0
9890,58128,Kaiser Downey,Bloom Energy 2009 PPA,56778,CA,PACC,FC,LFG,0.0,0.0
9891,58128,Kaiser Downey,Bloom Energy 2009 PPA,56778,CA,PACC,FC,NG,16001.387,6798.0
9892,58129,Prairies Edge Generating Facility,Prairies Edge Dairy Farms LLC,58082,IN,ENC,IC,NG,5648.359,1954.0
9893,58130,Blue Mountain Biogas,Blue Mountain Biogas LLC,58081,UT,MTN,IC,OBG,7113.128,1088.0
9894,58131,Outback Solar At Christmas Valley,"Outback Solar, LLC",58083,OR,PACC,PV,SUN,24782.676,9639.0
9895,58132,Kaiser Ontario,Bloom Energy 2009 PPA,56778,CA,PACC,FC,NG,15474.153,6732.0
9896,58132,Kaiser Ontario,Bloom Energy 2009 PPA,56778,CA,PACC,FC,OBG,0.0,0.0
9897,58134,Oberlin Spear Point Solar One,Oberlin College,64252,OH,ENC,PV,SUN,0.0,0.0
9898,58135,Washington White Post Solar LLC,Washington White Post Solar LLC,58088,NC,SAT,PV,SUN,50881.827,19790.0
9899,58136,Adkins Energy LLC,Adkins Energy LLC,58089,IL,ENC,GT,NG,31355.088,24772.0
9900,58136,Adkins Energy LLC,Adkins Energy LLC,58089,IL,ENC,ST,NG,10381.457,8202.0
9901,58137,Ensign Wind LLC,NextEra Energy Resources Ensign Wind,58090,KS,WNC,WT,WND,1142604.68,444401.0
9902,58138,Otter Creek Ethanol Poet - Ashton,Otter Creek Ethanol LLC - Poet Ashton,58093,IA,WNC,GT,NG,38291.787,26422.0
9903,58139,Central Energy Plant USU,Utah State University,19663,UT,MTN,GT,DFO,0.0,0.0
9904,58139,Central Energy Plant USU,Utah State University,19663,UT,MTN,GT,NG,136109.532,31368.0
9905,58140,Summit Street Power Plant,Kent State University,58097,OH,ENC,GT,DFO,0.0,0.0
9906,58140,Summit Street Power Plant,Kent State University,58097,OH,ENC,GT,NG,14229.48,10530.0
9907,58141,Groton Wind LLC,Avangrid Renewables LLC,15399,NH,NEW,WT,WND,274463.988,106749.0
9908,58142,Rock Creek Dairy,New Energy One LLC,58098,ID,MTN,IC,OBG,39073.407,8379.0
9909,58144,SVEP Solar Project Company,CleanCapital,62060,VT,NEW,PV,SUN,6779.613,2637.0
9910,58145,Williamstown Solar,CleanCapital,62060,VT,NEW,PV,SUN,6759.684,2629.0
9911,58146,Twin Rivers Paper Co LLC,Twin Rivers Paper Co LLC,58103,ME,NEW,ST,PUR,263438.654,102461.0
9912,58147,Prescott Solar Plant,"SunE AZ1, LLC",58108,AZ,MTN,PV,SUN,64156.774,24953.0
9913,58148,RE Kansas South LLC,RE Kansas South LLC,58111,CA,PACC,PV,SUN,107056.224,41638.0
9914,58149,TA-High Desert LLC,TA-High Desert LLC,58112,CA,PACC,PV,SUN,127874.528,49735.0
9915,58150,Black Cap Solar Plant,PacifiCorp,14354,OR,PACC,PV,SUN,9134.732,3553.0
9916,58151,Central Utility Plant - Texas A&M,"Texas A&M, Utilities & Energy Services",58113,TX,WSC,CA,DFO,7.327,4.465
9917,58151,Central Utility Plant - Texas A&M,"Texas A&M, Utilities & Energy Services",58113,TX,WSC,CA,NG,39809.602,25312.535
9918,58151,Central Utility Plant - Texas A&M,"Texas A&M, Utilities & Energy Services",58113,TX,WSC,CT,DFO,0.0,0.0
9919,58151,Central Utility Plant - Texas A&M,"Texas A&M, Utilities & Energy Services",58113,TX,WSC,CT,NG,178108.081,109976.66
9920,58152,Danbury Hospital Cogen Plant,Danbury Hospital,58120,CT,NEW,GT,NG,42332.944,30222.0
9921,58153,Eastern Maine Medical Center,Eastern Maine Medical Center,58122,ME,NEW,GT,DFO,5.568,4.002
9922,58153,Eastern Maine Medical Center,Eastern Maine Medical Center,58122,ME,NEW,GT,NG,43582.892,31380.998
9923,58154,North Sky River Energy LLC,North Sky River Energy LLC,58121,CA,PACC,WT,WND,1101521.099,428422.0
9924,58155,Perrin Ranch Wind LLC,Perrin Ranch Wind LLC,58132,AZ,MTN,WT,WND,545558.538,212188.0
9925,58156,SUNY Old Westbury College,SUNY Old Westbury College,58110,NY,MAT,IC,NG,0.0,0.0
9926,58157,University of Rochester,University of Rochester,58107,NY,MAT,ST,DFO,1.172,0.654
9927,58157,University of Rochester,University of Rochester,58107,NY,MAT,ST,NG,72264.292,44162.476
9928,58158,Wesleyan University Cogen 1,Wesleyan University,58131,CT,NEW,IC,NG,31596.285,14219.0
9929,58159,UCONN Cogen Facility,University of Connecticut,58130,CT,NEW,CA,DFO,0.0,29.517
9930,58159,UCONN Cogen Facility,University of Connecticut,58130,CT,NEW,CA,NG,17472.897,9958.483
9931,58159,UCONN Cogen Facility,University of Connecticut,58130,CT,NEW,CT,DFO,676.115,356.694
9932,58159,UCONN Cogen Facility,University of Connecticut,58130,CT,NEW,CT,NG,190404.757,108416.31
9933,58160,Williams College - Campus CHP,President & Trustees of Williams College,58109,MA,NEW,IC,DFO,4.103,5.0
9934,58160,Williams College - Campus CHP,President & Trustees of Williams College,58109,MA,NEW,ST,DFO,46.305,30.11
9935,58160,Williams College - Campus CHP,President & Trustees of Williams College,58109,MA,NEW,ST,NG,3566.968,2336.89
9936,58160,Williams College - Campus CHP,President & Trustees of Williams College,58109,MA,NEW,ST,RFO,0.0,0.0
9937,58161,Western Michigan University Power Plant,Western Michigan University,58106,MI,ENC,CA,NG,0.0,3136.0
9938,58161,Western Michigan University Power Plant,Western Michigan University,58106,MI,ENC,CT,NG,84199.905,54175.0
9939,58161,Western Michigan University Power Plant,Western Michigan University,58106,MI,ENC,IC,NG,598.451,400.0
9940,58162,Cirrus Wind 1 LLC,Cirrus Wind 1 LLC,58134,TX,WSC,WT,WND,56253.82,21879.0
9941,58164,Slayton Solar,Ecos Energy LLC,58135,MN,WNC,PV,SUN,6898.307,2683.0
9942,58165,College of New Jersey,The College of New Jersey,58137,NJ,MAT,IC,NG,26637.523,19446.0
9943,58166,Smith College Central Heating Plant,The Trustees of Smith College,58138,MA,NEW,GT,DFO,0.0,0.0
9944,58166,Smith College Central Heating Plant,The Trustees of Smith College,58138,MA,NEW,GT,NG,11910.115,10005.0
9945,58167,William Floyd School District,William Floyd School District,58136,NY,MAT,IC,DFO,0.0,0.0
9946,58167,William Floyd School District,William Floyd School District,58136,NY,MAT,IC,NG,4273.855,3016.0
9947,58168,Energy Center,University of Redlands,58105,CA,PACC,GT,NG,23631.2,6484.66
9948,58168,Energy Center,University of Redlands,58105,CA,PACC,IC,NG,0.0,0.0
9949,58169,CSUF Trigeneration,California State University at Fullerton,58104,CA,PACC,GT,NG,38563.171,26687.0
9950,58169,CSUF Trigeneration,California State University at Fullerton,58104,CA,PACC,PV,SUN,15488.806,6024.0
9951,58170,Crafton Hills College Solar Farm,San Bernardino Comm College Dist,58140,CA,PACC,PV,SUN,3517.732,1368.0
9952,58171,Prairie Fire,Tucson Electric Power Co,24211,AZ,MTN,PV,SUN,23250.793,9043.0
9953,58172,Seaside Heights Power Plant,Seaside Heights Municipal Utility,16864,NJ,MAT,IC,DFO,0.0,0.0
9954,58173,BMW Manufacturing Co,BMW Manufacturing Co LLC,58144,SC,SAT,GT,LFG,146572.755,38697.151
9955,58173,BMW Manufacturing Co,BMW Manufacturing Co LLC,58144,SC,SAT,GT,NG,36686.93,9685.849
9956,58174,Wilson Solar,Consolidated Edison Solutions Inc,57365,MA,NEW,PV,SUN,7548.632,2936.0
9957,58177,Kishwaukee CHP Plant,Four Rivers Sanitation Authority,58129,IL,ENC,IC,NG,343.186,265.838
9958,58177,Kishwaukee CHP Plant,Four Rivers Sanitation Authority,58129,IL,ENC,IC,OBG,10923.345,8453.162
9959,58178,M. G. Emmett J. Bean Federal Center,U.S. General Services Administration,58148,IN,ENC,PV,SUN,2108.06,820.0
9960,58179,MTSU Power Co-Gen Plant,Middle Tennessee State University,58100,TN,ESC,GT,NG,82879.326,38126.0
9961,58179,MTSU Power Co-Gen Plant,Middle Tennessee State University,58100,TN,ESC,IC,DFO,0.0,0.0
9962,58180,UNH 7.9 MW Plant,Emcor Energy Services,58099,NH,NEW,GT,DFO,932.845,772.619
9963,58180,UNH 7.9 MW Plant,Emcor Energy Services,58099,NH,NEW,GT,LFG,46480.193,38483.921
9964,58180,UNH 7.9 MW Plant,Emcor Energy Services,58099,NH,NEW,GT,NG,11813.695,9781.46
9965,58181,Loyola University Health Plant,Loyola University Health System,58151,IL,ENC,GT,NG,3266.57,980.0
9966,58183,Prairie Horizon Agri Energy,Prairie Horizon Agri Energy LLC,58157,KS,WNC,ST,NG,27261.764,6346.71
9967,58184,Rand Whitney CHP Plant,Rand Whitney Containerboard L.P.,58156,CT,NEW,GT,DFO,0.0,0.0
9968,58184,Rand Whitney CHP Plant,Rand Whitney Containerboard L.P.,58156,CT,NEW,GT,NG,146403.653,118505.0
9969,58185,Amherst College Co Gen,Amherst College,58152,MA,NEW,GT,DFO,0.0,0.0
9970,58185,Amherst College Co Gen,Amherst College,58152,MA,NEW,GT,NG,9757.508,8197.0
9971,58185,Amherst College Co Gen,Amherst College,58152,MA,NEW,ST,NG,0.0,0.0
9972,58185,Amherst College Co Gen,Amherst College,58152,MA,NEW,ST,RFO,0.0,0.0
9973,58186,HVCC Cogen Plant,Hudson Valley Community College,58154,NY,MAT,IC,DFO,45.719,13.877
9974,58186,HVCC Cogen Plant,Hudson Valley Community College,58154,NY,MAT,IC,LFG,0.0,0.0
9975,58186,HVCC Cogen Plant,Hudson Valley Community College,58154,NY,MAT,IC,NG,39642.551,11179.123
9976,58187,180 Raritan Solar,"180 Raritan Energy Solutions, LLC",58164,NJ,MAT,PV,SUN,6464.562,2514.0
9977,58191,US Magnesium,US Magnesium,58153,UT,MTN,GT,DFO,0.0,0.0
9978,58191,US Magnesium,US Magnesium,58153,UT,MTN,GT,NG,437721.572,121017.5
9979,58192,Arkalon Ethanol LLC,Arkalon Ethanol LLC,58167,KS,WNC,ST,NG,10273.606,7972.43
9980,58193,Bonanza BioEnergy LLC,Bonanza BioEnergy LLC,58166,KS,WNC,ST,NG,5631.361,3942.0
9981,58194,West Campus Steam Plant,Penn State University,58159,PA,MAT,ST,DFO,0.586,0.61
9982,58194,West Campus Steam Plant,Penn State University,58159,PA,MAT,ST,NG,12578.903,10493.82
9983,58195,East Campus Steam Plant,Penn State University,58159,PA,MAT,GT,DFO,37.513,29.743
9984,58195,East Campus Steam Plant,Penn State University,58159,PA,MAT,GT,NG,65213.881,51769.137
9985,58196,Cargill Salt Hersey,Cargill Salt Hersey,58170,MI,ENC,ST,NG,10069.336,2246.52
9986,58197,POET Biorefining Lake Crystal,POET Biorefining Lake Crystal,58163,MN,WNC,IC,DFO,680.511,340.26
9987,58197,POET Biorefining Lake Crystal,POET Biorefining Lake Crystal,58163,MN,WNC,ST,NG,19942.607,5983.0
9988,58198,Parnassus Central Utility Plant,University of California-San Francisco,58171,CA,PACC,CA,DFO,0.0,5.228
9989,58198,Parnassus Central Utility Plant,University of California-San Francisco,58171,CA,PACC,CA,NG,10453.552,6864.772
9990,58198,Parnassus Central Utility Plant,University of California-San Francisco,58171,CA,PACC,CT,DFO,96.127,49.849
9991,58198,Parnassus Central Utility Plant,University of California-San Francisco,58171,CA,PACC,CT,NG,110201.463,61573.151
9992,58199,Arizona State University CHP,Energy Center Phoenix LLC,58172,AZ,MTN,CS,NG,55909.168,39697.0
9993,58199,Arizona State University CHP,Energy Center Phoenix LLC,58172,AZ,MTN,GT,NG,0.0,0.0
9994,58201,Monroe Community College Plant,Monroe County (NY),60791,NY,MAT,IC,NG,0.0,0.0
9995,58202,RE Victor Phelan Solar One LLC,Gamma Genco CV II LLC,62949,CA,PACC,PV,SUN,113406.781,44108.0
9996,58203,"Minco Wind III, LLC","FPLE Wind, LLC",56925,OK,WSC,WT,WND,1011172.27,393282.0
9997,58204,Grassland 3&4 Solar Project,Yolo County of,56751,CA,PACC,PV,SUN,11822.194,4598.0
9998,58205,Grand Ave Plant,Veolia Energy Kansas City,58176,MO,WNC,ST,BIT,0.0,0.0
9999,58205,Grand Ave Plant,Veolia Energy Kansas City,58176,MO,WNC,ST,NG,52308.204,38710.0
10000,58206,West Gates Solar Station,Pacific Gas & Electric Co.,14328,CA,PACC,PV,SUN,48856.12,19002.0
10001,58207,Central Utility Plant at White Oak,GSA Metropolitan Service Center,58178,MD,SAT,CA,DFO,0.0,3.763
10002,58207,Central Utility Plant at White Oak,GSA Metropolitan Service Center,58178,MD,SAT,CA,NG,1428.135,1521.077
10003,58207,Central Utility Plant at White Oak,GSA Metropolitan Service Center,58178,MD,SAT,CT,DFO,302.742,81.421
10004,58207,Central Utility Plant at White Oak,GSA Metropolitan Service Center,58178,MD,SAT,CT,NG,136322.301,37229.629
10005,58207,Central Utility Plant at White Oak,GSA Metropolitan Service Center,58178,MD,SAT,GT,DFO,30.479,17.778
10006,58207,Central Utility Plant at White Oak,GSA Metropolitan Service Center,58178,MD,SAT,GT,NG,171218.86,48776.422
10007,58207,Central Utility Plant at White Oak,GSA Metropolitan Service Center,58178,MD,SAT,IC,DFO,395.353,127.914
10008,58207,Central Utility Plant at White Oak,GSA Metropolitan Service Center,58178,MD,SAT,IC,NG,18745.998,5417.906
10009,58208,Cinnamon Bay Edgeboro Landfill,Cinnamon Bay LLC,58179,NJ,MAT,IC,LFG,73255.165,21448.784
10010,58208,Cinnamon Bay Edgeboro Landfill,Cinnamon Bay LLC,58179,NJ,MAT,IC,NG,44.254,13.216
10011,58209,"NextEra-Blackwell Wind, LLC","Blackwell Wind, LLC",58180,OK,WSC,WT,WND,526289.408,204693.0
10012,58210,NFM Solar Power LLC,"FirstLight Power Resources, Inc. - MA",58185,MA,NEW,PV,SUN,5293.743,2059.0
10013,58213,Saddle Mountain Solar I,SunE AZ2 LLC,58182,AZ,MTN,PV,SUN,89996.264,35003.0
10014,58214,West Greenwich Solar,Consolidated Edison Development Inc.,56769,RI,NEW,PV,SUN,6902.996,2685.0
10015,58215,Lee Combined Cycle Plant,Duke Energy Progress - (NC),3046,NC,SAT,CA,DFO,0.0,0.0
10016,58215,Lee Combined Cycle Plant,Duke Energy Progress - (NC),3046,NC,SAT,CA,NG,2333067.866,2305740.0
10017,58215,Lee Combined Cycle Plant,Duke Energy Progress - (NC),3046,NC,SAT,CT,DFO,0.0,0.0
10018,58215,Lee Combined Cycle Plant,Duke Energy Progress - (NC),3046,NC,SAT,CT,NG,10025976.843,3348272.0
10019,58216,J.R. Simplot Company,J.R. Simplot Company,58183,CA,PACC,ST,WH,13944.028,5423.27
10020,58217,Grassland 1&2 Solar Project,Yolo County of,56751,CA,PACC,PV,SUN,10330.169,4018.0
10021,58218,Spion Kop Wind Farm,NorthWestern Energy,13902,MT,MTN,WT,WND,375356.928,145990.0
10022,58219,GL Dairy Biogas,GL Dairy Biogas LLC,58186,WI,ENC,IC,OBG,31929.214,9340.0
10023,58220,Haviland Plastic Products,Haviland Plastic Products Co,58187,OH,ENC,WT,WND,33260.05,12936.0
10024,58222,E.B. Eddy Paper Inc,E.B. Eddy Paper Inc,58194,MI,ENC,ST,BIT,0.0,0.0
10025,58222,E.B. Eddy Paper Inc,E.B. Eddy Paper Inc,58194,MI,ENC,ST,DFO,2.638,2.422
10026,58222,E.B. Eddy Paper Inc,E.B. Eddy Paper Inc,58194,MI,ENC,ST,NG,27477.464,21856.528
10027,58223,Hoag Hospital Cogen Plant,Hoag Memorial Presbyterian Hospital,58195,CA,PACC,IC,NG,44891.747,4261.04
10028,58224,CCSU Co-Gen-STBY Gen,Central Connecticut State University,58188,CT,NEW,IC,DFO,0.0,0.0
10029,58224,CCSU Co-Gen-STBY Gen,Central Connecticut State University,58188,CT,NEW,IC,NG,6179.404,5329.24
10030,58226,Newberry Solar 1 LLC,Newberry Solar 1 LLC,58197,CA,PACC,PV,SUN,7648.862,2975.0
10031,58227,SEPV9 Power Plant,"Highlander Solar 2, LLC",58198,CA,PACC,PV,SUN,53104.185,20654.0
10032,58228,Milford Solar Farm,Milford Solar LLC,58201,DE,SAT,PV,SUN,47995.37,18667.0
10033,58231,Lincoln Financial Field,NRG Energy Center Eagles LLC,58203,PA,MAT,PV,SUN,7530.461,2929.0
10034,58232,Tahquitz High School,"Sustainable Power Group, LLC",58661,CA,PACC,PV,SUN,4339.796,1688.0
10035,58233,Wagner Wind LLC,Greenbacker Renewable Energy Corporation,60025,CA,PACC,WT,WND,35060.385,13636.0
10036,58234,SEPV 8,"Highlander Solar 1, LLC",58211,CA,PACC,PV,SUN,71453.658,27791.0
10037,58235,Clayville,City of Vineland - (NJ),19856,NJ,MAT,GT,NG,160837.989,51986.0
10038,58236,Marshalltown Generating Station,Interstate Power and Light Co,9417,IA,WNC,BA,MWH,0.0,-1.0
10039,58236,Marshalltown Generating Station,Interstate Power and Light Co,9417,IA,WNC,CA,NG,0.0,967494.0
10040,58236,Marshalltown Generating Station,Interstate Power and Light Co,9417,IA,WNC,CT,NG,5499202.852,1709687.0
10041,58236,Marshalltown Generating Station,Interstate Power and Light Co,9417,IA,WNC,PV,SUN,0.0,0.0
10042,58237,CCSU Fuel Cell Project,"New Britain Renewable Energy, LLC",58213,CT,NEW,FC,NG,21014.368,10233.0
10043,58238,Georgia Mountain Community Wind Farm,Greenbacker Renewable Energy Corporation,60025,VT,NEW,WT,WND,74439.173,28952.0
10044,58239,Kent County-Kennedyville,Terraform Arcadia,63249,MD,SAT,PV,SUN,4121.458,1603.0
10045,58240,Kit Carson,Terraform Arcadia,63249,NM,MTN,PV,SUN,6537.829,2543.0
10046,58241,Rock Hall,Terraform Arcadia,63249,MD,SAT,PV,SUN,4006.282,1558.0
10047,58242,Pattern Panhandle Wind LLC,Pattern Operators LP,56545,TX,WSC,WT,WND,1604574.367,624078.0
10048,58243,Kent County - Worton Complex,Terraform Arcadia,63249,MD,SAT,PV,SUN,3893.156,1514.0
10049,58244,West Valley High School Solar,"Sustainable Power Group, LLC",58661,CA,PACC,PV,SUN,3748.672,1458.0
10050,58245,Northeastern Illinois University Cogen,Northeastern Illinois University,58220,IL,ENC,IC,NG,16.998,16.66
10051,58246,Millersville LFG,LES Operations Services LLC,58221,MD,SAT,IC,LFG,79957.994,24331.0
10052,58248,Pierce College,Los Angeles Community College District,57276,CA,PACC,PV,SUN,8052.421,3132.0
10053,58249,VA Sepulveda Ambulatory Care Center,VA Sepulveda Ambulatory Care Center,59553,CA,PACC,PV,SUN,8276.034,3219.0
10054,58250,Tullytown,WM Renewable Energy LLC,54842,PA,MAT,IC,LFG,41329.175,12220.0
10055,58251,C&H Sugar Plant,C&H Sugar Company Inc,58223,CA,PACC,ST,PUR,131337.749,51082.0
10056,58252,Alpha Ridge LFG,Howard County - Maryland,58229,MD,SAT,IC,LFG,3029.769,1052.0
10057,58253,CBS Television City,"Televison City Studios, LLC.",63330,CA,PACC,FC,NG,18893.413,6327.09
10058,58253,CBS Television City,"Televison City Studios, LLC.",63330,CA,PACC,PV,SUN,2997.824,1166.0
10059,58254,Chatham,City of Lowell - (MI),11268,MI,ENC,GT,NG,256.144,56.0
10060,58255,Rubart,Sunflower Electric Power Corp,18315,KS,WNC,IC,NG,59048.252,16897.0
10061,58256,Los Alamos PV Site,Los Alamos County,11204,NM,MTN,BA,MWH,0.0,-651.0
10062,58256,Los Alamos PV Site,Los Alamos County,11204,NM,MTN,PV,SUN,2681.893,1043.0
10063,58257,Upper Pacolet Hydro,Lockhart Power Co,11118,SC,SAT,HY,WAT,15241.747,5928.0
10064,58258,Central Utilities Plant LAX 2,LAX Airport,10810,CA,PACC,GT,NG,43849.294,36098.3
10065,58259,Kalaeloa Solar Two,Kalaeloa Solar Two LLC,58233,HI,PACN,PV,SUN,28164.423,10954.0
10066,58260,Brunswick County Power Station,Virginia Electric & Power Co,19876,VA,SAT,CA,NG,0.0,0.0
10067,58260,Brunswick County Power Station,Virginia Electric & Power Co,19876,VA,SAT,CT,NG,20384978.843,9963634.0
10068,58261,FAA NorCal TRACON,Enfinity NorCal 1 FAA LLC,58238,CA,PACC,PV,SUN,2550.891,992.0
10069,58262,Badger 1,Desert Sky Solar LLC,58239,AZ,MTN,PV,SUN,100723.545,39175.0
10070,58264,Apple Data Center - Fuel Cell 1&2,"Apple, Inc",57369,NC,SAT,FC,LFG,152666.875,65530.0
10071,58265,NCAH Central Utility Plant,National Centers for Animal Health,58247,IA,WNC,GT,NG,20215.456,16444.4
10072,58265,NCAH Central Utility Plant,National Centers for Animal Health,58247,IA,WNC,IC,DFO,96.42,78.4
10073,58266,Port Westward Unit 2,Portland General Electric Co,15248,OR,PACC,IC,NG,1132491.384,449029.0
10074,58268,UNC-CH LFG Facility,University of North Carolina,19541,NC,SAT,IC,LFG,0.0,0.0
10075,58269,Bay View Backup Power Facility,COT/Division of Water Reclamation,58240,OH,ENC,IC,DFO,310.362,124.256
10076,58269,Bay View Backup Power Facility,COT/Division of Water Reclamation,58240,OH,ENC,IC,NG,1454.805,582.744
10077,58269,Bay View Backup Power Facility,COT/Division of Water Reclamation,58240,OH,ENC,IC,OBG,0.0,0.0
10078,58270,Acushnet AD Makepeace,"Ahana Renewables, LLC",59622,MA,NEW,PV,SUN,15128.329,5884.0
10079,58271,Acushnet Hawes Reed Road,"Ahana Renewables, LLC",59622,MA,NEW,PV,SUN,4589.2,1785.0
10080,58272,Easthampton Landfill-City of Easthampton,"Ahana Renewables, LLC",59622,MA,NEW,PV,SUN,7633.915,2969.0
10081,58273,South Robeson Farm,Greenbacker Renewable Energy Corporation,60025,NC,SAT,PV,SUN,19905.387,7742.0
10082,58274,Raeford Farm,"SRE Utility Solar 1, LLC",61119,NC,SAT,PV,SUN,20278.173,7887.0
10083,58275,Mass Midstate Solar 3,"Evergreen Wind, LLC",59155,MA,NEW,PV,SUN,15619.516,6075.0
10084,58276,Mass Midstate Solar 2,"Evergreen Wind, LLC",59155,MA,NEW,PV,SUN,16833.123,6547.0
10085,58277,Paia Hydroelectric Plant,Mahi Pono LLC,62818,HI,PACN,HY,WAT,0.0,0.0
10086,58278,TNSG North Plant,TDX North Slope Generating Inc.,57494,AK,PACN,GT,NG,206843.993,55955.0
10087,58278,TNSG North Plant,TDX North Slope Generating Inc.,57494,AK,PACN,IC,DFO,0.0,0.0
10088,58279,Mass Midstate Solar 1,"Evergreen Wind, LLC",59155,MA,NEW,PV,SUN,19046.982,7408.0
10089,58280,Millbury Solar,"Evergreen Wind, LLC",59155,MA,NEW,PV,SUN,10050.579,3909.0
10090,58281,Lanikuhana Solar LLC,Lanikuhana Solar LLC,60987,HI,PACN,PV,SUN,72898.791,28353.0
10091,58282,Leicester One MA Solar LLC,CleanCapital,62060,MA,NEW,PV,SUN,17468.208,6794.0
10092,58283,Freetown Solar,"Mass Solar, LLC",58598,MA,NEW,PV,SUN,19231.91,7480.0
